Basin.Name,Country,Ecoregion,Med_Longit,Med_Latit,RBA,MAT,TS,GDP,CSI,NSR,PRD,SRD,Similarity_Centroid
Noce,Italy,Palearctic,15.79734674,40.06437942,315.9353806,12.5985481,608.2034409,10.56728649,98.55697367,4,0.36,0.583333333,0.935259027
Norrstrom,Sweden,Palearctic,16.19798378,59.65236143,23208.84151,5.505205381,757.5455703,12.28453541,99.78930895,26,0.16,0.625,0.89929131
North.West.Bay,Australia,Australasia,147.2086625,-42.98883801,113.8891955,10.08245015,308.1674103,2.493178725,99.87097546,10,0.37,0.297297297,0.656342234
Noun,Morocco,Palearctic,-9.70439003,29.03234656,6850.034703,18.40941118,457.159258,0.73403196,99.7396569,5,0.82,0.073170732,0.627672929
Nouvelle,Canada,Nearctic,-66.52531494,48.34724614,1175.491555,1.54161992,1098.148597,0.50445395,99.99246021,5,0.51,0.843137255,0.828178997
Novo,Brazil,Neotropic,-40.90314541,-20.79388766,770.6690096,21.79310498,209.3372484,14.30089211,99.85315324,61,0.37,0.567567568,0.754460104
Nueces,United States,Nearctic,-99.24627416,28.79146654,43508.32449,20.89144087,668.2098984,3.99719125,97.26918944,66,0.62,0.080645161,0.879117446
Ob,Russia,Palearctic,74.25501722,56.95647205,2747266.616,-0.225869244,1331.508582,0.735169113,99.09330343,45,0.59,0.949152542,0.944126651
Obongje,South Korea,Palearctic,126.7288478,36.84816577,101.9451985,11.6678939,1004.218519,15.00964975,99.66017102,40,0.42,0.619047619,0.924232257
Ochlockonee,United States,Nearctic,-84.33363829,30.72530958,5655.682658,19.21407949,635.1300818,9.013900042,96.06978702,79,0.19,0.473684211,0.735162446
Oconnor.creek,New Zealand,Australasia,172.1735039,-41.39266323,189.4881052,10.50708477,341.231505,0.421096697,99.93886847,9,0.22,0.5,0.670970626
Odet,France,Palearctic,-4.020168054,48.03463573,720.0644778,11.44315097,415.1724387,7.819541812,99.67429273,8,0.31,0.64516129,0.767400187
Odra,Poland,Palearctic,16.86352135,51.81765964,118991.636,8.276860003,725.0909881,12.73928618,97.66696955,49,0.21,0.380952381,0.898578046
Oehwang.gang,South Korea,Palearctic,129.3182507,35.48569349,117.043287,14.03604034,824.6138865,76.24979019,98.33823324,12,0.33,0.484848485,0.676847187
Ogeechee,United States,Nearctic,-82.0646883,32.64774931,11547.46596,18.13387727,686.737087,8.54067266,99.67540815,75,0.23,0.52173913,0.861157381
Ogooue,Gabon,Afrotropic,12.39887939,-0.323170923,216303.6873,24.25831194,95.89609528,0.358110107,99.9864021,257,0.34,0.794117647,0.690081388
Ohau,New Zealand,Australasia,175.3193006,-40.6885305,218.8220358,11.11592845,335.5199628,4.754751265,99.82745233,13,0.25,0.64,0.665405162
Ohinetamatea,New Zealand,Australasia,169.8619079,-43.50868528,119.8915582,10.12666232,350.0592889,0.020543613,99.96402326,13,0.26,0.538461538,0.692477818
Oirase,Japan,Palearctic,141.0967473,40.53880706,1072.109975,8.260659388,892.2555119,17.54425097,99.79291355,6,0.34,0.705882353,0.733714061
Oiratiti,New Zealand,Australasia,177.4520975,-38.03584588,104.7019882,12.81049784,346.6010851,0.509041943,99.8636125,8,0.28,0.464285714,0.610503875
Okari,New Zealand,Australasia,171.533933,-41.86206083,196.577634,11.16746575,322.8217962,0.112372026,99.9509305,12,0.2,0.55,0.679223236
Okavango,Botswana,Afrotropic,21.48654134,-19.64598367,671267.595,21.83937625,374.7907399,0.098147873,99.82644818,111,0.43,0.674418605,0.79783813
Okchon,South Korea,Palearctic,127.2223292,34.59133845,57.14715444,13.67451928,874.8147012,12.20229626,99.83706578,19,0.44,0.431818182,0.647089608
Okku.josuji,South Korea,Palearctic,126.644744,35.91324218,41.24798517,12.88559317,943.3113807,34.35796595,99.88313784,34,0.37,0.513513514,0.938506456
Okkye.josuji,South Korea,Palearctic,128.9754734,37.58930763,151.0411357,10.88662878,904.9572751,7.984212995,92.9753699,24,0.39,0.282051282,0.66611428
Oktong.josuji,South Korea,Palearctic,126.5626598,36.30993328,52.48437198,12.23262909,949.595551,15.00964952,99.94278805,26,0.39,0.538461538,0.942186108
Okuru,New Zealand,Australasia,169.0718627,-44.00677823,277.6637268,8.426831083,390.8265533,0.081997015,99.94368771,4,0.21,0.428571429,0.61239968
Oldfield,Australia,Australasia,120.5585266,-33.53461313,2392.590578,16.38500224,379.3610815,0.041373781,99.92514674,5,0.87,0.034482759,0.632852104
Olifants,South Africa,Afrotropic,19.39150384,-31.81890751,46462.06143,17.23497614,467.6845799,0.338298067,98.04056258,11,0.4,0.275,0.770266446
Olyuje,South Korea,Palearctic,126.6538687,34.65846911,50.16089658,13.19666668,874.5179129,9.527025938,99.90435,35,0.5,0.36,0.914843103
Omanawa,New Zealand,Australasia,176.0289748,-37.85506878,457.4567524,12.19977712,360.115266,3.310063481,96.97227657,12,0.21,0.666666667,0.742146682
Ombrone,Italy,Palearctic,11.38259528,43.05743582,3634.275784,13.53181707,628.7320606,32.44186544,99.66229909,8,0.28,0.607142857,0.901834316
Omono,Japan,Palearctic,140.5097565,39.46730535,4765.058623,9.239373,945.1494173,24.31334066,96.02031311,9,0.27,0.62962963,0.880798709
Ong,South Korea,Palearctic,126.6565073,36.26135703,259.5733889,11.7135141,949.5912313,15.00964975,81.83286384,46,0.38,0.526315789,0.910500083
Ooyodo,Japan,Palearctic,131.1060003,31.91902235,2189.001279,14.92626776,758.4859908,18.74180079,96.01151554,22,0.22,0.727272727,0.791336553
Opihi,New Zealand,Australasia,170.9200024,-44.11010541,2379.142249,9.39383161,411.173682,0.456543922,99.7087913,13,0.2,0.45,0.670039815
Orange,South Africa,Afrotropic,22.42089102,-27.41312734,987410.4627,18.15821793,514.9852918,1.34284538,96.89612988,18,0.33,0.575757576,0.740818591
Orari,New Zealand,Australasia,171.1226929,-43.92489681,822.8969897,8.931730547,421.7136709,0.612982616,99.80478498,12,0.2,0.5,0.676637342
Orb,France,Palearctic,3.046270875,43.54919047,1570.646743,12.53629938,578.065723,16.14802909,95.71027279,26,0.36,0.416666667,0.863865506
Oreti,New Zealand,Australasia,168.3734316,-45.9056826,3450.760471,9.336997492,358.2176642,0.976261213,99.81693323,13,0.21,0.380952381,0.698204524
Orinoco,Colombia,Neotropic,-67.91232734,5.69260807,934561.2185,25.78513549,69.69892891,1.039013892,99.54422874,1101,0.57,0.842105263,0.661654658
Orkla,Norway,Palearctic,9.910742573,62.80980818,3329.025308,1.714043009,637.731541,0.816808611,96.1567947,6,0.39,0.846153846,0.690566531
Orne,France,Palearctic,-0.306700713,48.83819913,2944.816825,10.44298414,484.2039082,10.40918112,96.96671104,20,0.19,0.736842105,0.961032477
Oruawharo,New Zealand,Australasia,174.4890763,-36.21960191,206.8787964,14.75510037,302.9953919,21.7120049,99.80218774,7,0.33,0.454545455,0.802164041
Osip,South Korea,Palearctic,129.2645839,36.39390605,382.7580255,11.31634033,910.4232624,9.850357771,99.65631274,32,0.4,0.325,0.66373895
Otaki,New Zealand,Australasia,175.2660102,-40.85182316,344.6178885,9.775960951,344.5675483,4.754751384,99.90893219,10,0.25,0.68,0.702102619
Ouameni,New Caledonia,Australasia,165.9784697,-21.81610811,176.5216252,22.37053443,247.9290242,2.297934294,99.96207664,11,0.5,0.12,0.699237499
Oued.Seybouse,Algeria,Palearctic,7.409709993,36.28666934,6408.213316,15.37194799,670.6740222,8.516141534,91.85730877,5,0.45,0.333333333,0.596020142
Oulujoki,Finland,Palearctic,28.44974108,64.59866226,26726.36233,1.214939237,968.0299448,0.434224933,97.8894105,26,0.47,0.574468085,0.76026379
Oum.er.Rbia,Morocco,Palearctic,-6.786065617,32.35230321,38409.18773,15.61392499,640.2808003,2.71360749,95.3814513,11,0.3,0.5,0.812584742
Ouse,United Kingdom,Palearctic,0.05237648,52.29050252,8214.183466,9.752228813,480.6896215,66.50685978,99.0741961,30,0.16,0.5,0.938779177
Owaka,New Zealand,Australasia,169.5534728,-46.39979129,185.3258101,9.565389816,325.9035715,0.299971998,99.76049096,8,0.19,0.473684211,0.70830981
Owens,United States,Nearctic,-118.3630555,37.19283022,9100.705398,8.925657055,752.1388263,0.586516142,94.65328558,3,0.46,0.347826087,0.761919913
Oymapinar,Turkey,Palearctic,31.68202519,37.0767641,2669.856889,11.00966525,742.2914623,4.784776032,95.1512923,32,0.37,0.540540541,0.877344894
Padreco,Brazil,Neotropic,-42.76245808,-22.90955298,288.6248227,22.64241993,211.7298466,10.76472867,99.23012779,15,0.33,0.363636364,0.752700924
Padrigiano,Italy,Palearctic,9.446073968,40.82832511,447.3904331,15.15515524,578.030779,4.804812074,99.28818804,3,0.35,0.228571429,0.712802272
Paebong.ni,South Korea,Palearctic,128.3803703,38.53012094,108.0688355,11.21899673,869.9429486,1.689056039,99.92546402,22,0.44,0.295454545,0.668663441
Paekho.josuji,South Korea,Palearctic,126.6623065,34.58621337,77.50375907,13.44348487,869.3698092,9.527025938,99.77855019,27,0.41,0.43902439,0.946632858
Pagatban.Negros,Philippines,Indo-Malay,122.6584572,9.574152378,380.5617314,26.32977374,63.39991655,1.419779003,99.98607839,45,0.32,0.84375,0.674292005
Pahang,Malaysia,Indo-Malay,102.3206443,3.853832848,28738.61908,25.25538885,59.26125011,9.439166307,99.92943453,209,0.38,0.447368421,0.801963892
Pahaoa,New Zealand,Australasia,175.7678085,-41.19154552,645.324041,12.10469115,349.1395707,1.30302301,99.87145786,7,0.77,0.090909091,0.692042179
Pak.Phanang,Thailand,Indo-Malay,100.0538044,8.067671112,2333.580413,27.28226152,87.07141435,2.306768864,97.97263302,82,0.32,0.8125,0.826407432
Paladi.Aru,Sri Lanka,Indo-Malay,80.87189438,9.08909092,41.11100391,27.71187941,167.2508211,1.956746429,99.40687852,28,0.72,0.263888889,0.73045835
Palampotta.Ara,Sri Lanka,Indo-Malay,81.06953674,8.542600416,117.5490883,27.65227267,169.2263035,1.156445459,70.76723107,28,0.7,0.242857143,0.73045835
Paliastomi,Georgia,Palearctic,42.05047004,42.09130061,564.6205293,14.07928518,641.2885869,2.67291522,99.93788582,34,0.28,0.535714286,0.882792262
Palinup,Australia,Australasia,118.3106135,-34.14892384,6530.408917,15.63726353,389.9598684,0.308531512,99.81496577,7,0.73,0.068493151,0.594050012
Pamba,India,Indo-Malay,76.87768988,9.334483776,3939.343436,25.78240523,101.6439538,12.00952435,96.3350696,54,0.38,0.868421053,0.67854778
Pamissos,Greece,Palearctic,21.99962247,37.20806368,786.1691499,15.0551477,617.9953982,5.587849021,98.74354483,7,0.45,0.355555556,0.816604782
Pampana,Sierra Leone,Afrotropic,-11.83536584,8.386274862,8217.592747,25.95762421,102.0047629,0.315781627,99.8591193,113,0.59,0.915254237,0.601879556
Pan.Oya,Sri Lanka,Indo-Malay,81.13026054,8.658574653,192.1092438,28.08151383,172.1042521,1.12323831,98.55763744,28,0.65,0.338461538,0.73045835
Pangani,Tanzania,Afrotropic,37.40690285,-4.453596061,52446.14835,21.48448232,174.725965,0.452259295,97.82315193,39,0.39,0.717948718,0.655394802
Pankulam.Aru,Sri Lanka,Indo-Malay,81.00214772,8.607586941,447.7475761,27.63367461,167.5540592,2.142964214,77.0041126,31,0.55,0.472727273,0.730700521
Pannela.Oya,Sri Lanka,Indo-Malay,81.70363637,7.100754729,191.1634372,27.30897141,124.1172081,3.374859512,76.41038584,28,0.45,0.555555556,0.73045835
Panuco,Mexico,Neotropic,-99.26926258,21.63474097,86623.58028,20.5847742,309.3047274,12.13821816,95.01810617,106,0.25,0.6,0.744806479
Papagayo,Mexico,Neotropic,-99.39835318,17.26804242,7590.053801,23.35704204,119.4838321,3.91249907,99.88442694,40,0.58,0.793103448,0.594513814
Papaloapan,Mexico,Neotropic,-96.29582372,17.93189515,39565.18436,21.91967909,211.9061369,4.641429007,98.86114418,105,0.37,0.891891892,0.692649726
Paraguacu,Brazil,Neotropic,-40.48800026,-12.33872822,54901.20807,22.25455236,152.0837981,0.859833911,96.38317234,100,0.33,0.363636364,0.70456492
Paraiba,Brazil,Neotropic,-36.31363671,-7.485424188,19716.87641,23.1878952,133.7738125,2.143353939,90.21447616,15,0.66,0.151515152,0.738033291
Paraiba.do.Sul,Brazil,Neotropic,-43.49801382,-22.0504075,57085.38014,20.00954185,234.6932594,26.6795373,96.2329999,240,0.36,0.916666667,0.936731379
Parana,Paraguay,Neotropic,-56.60306071,-22.92092753,2596482.377,21.49582689,308.7424068,2.749833465,98.66771661,1003,0.25,0.56,0.768681036
Parangi.Aru,Sri Lanka,Indo-Malay,80.39621717,8.904438219,792.7874767,27.4356368,165.9812123,2.884978205,99.18770567,28,0.66,0.303030303,0.73045835
Parawai,New Zealand,Australasia,175.0152099,-37.8580266,181.4345373,13.32471909,335.2232066,4.709180892,99.87353143,11,0.3,0.666666667,0.684222905
Pareora,New Zealand,Australasia,170.9542526,-44.42326251,574.0740606,9.975565114,391.255199,0.487549178,99.73639065,7,0.27,0.185185185,0.671702103
Paringa,New Zealand,Australasia,169.5129418,-43.75855002,363.7089821,8.601379427,369.5595126,0.020543613,99.98378513,9,0.23,0.47826087,0.665319389
Parismina,Costa Rica,Neotropic,-83.69630965,9.966450525,2778.069228,20.70532526,68.30302055,4.396127164,98.29105576,31,0.33,0.757575758,0.717916095
Parnaiba,Brazil,Neotropic,-43.28120761,-7.266392544,331792.6038,25.65231856,97.72649742,0.297204714,97.60858692,112,0.37,0.540540541,0.965096742
Parnu,Estonia,Palearctic,25.28623875,58.53497801,5946.876881,5.325497015,844.6631793,0.86256288,99.91108115,25,0.23,0.52173913,0.865723275
Parramatta,Australia,Australasia,151.0246975,-33.81293492,253.9054739,17.7894184,418.9881453,59.40806866,93.55307728,41,0.3,0.266666667,0.793307234
Parseta,Poland,Palearctic,16.19069817,53.9417225,3337.267753,8.010464878,709.4333418,2.797582448,97.02540976,20,0.21,0.285714286,0.889429842
Pasig,Philippines,Indo-Malay,121.2648211,14.39005242,3914.591937,26.27316283,109.2303348,63.94275761,98.52696428,13,0.34,0.764705882,0.826631701
Pasvik,Finland,Palearctic,27.45415444,68.92475291,18055.87562,-1.365184328,969.1030201,0.095788391,98.49062971,12,0.4,0.9,0.886513081
Patalganga.Bhogawati,India,Indo-Malay,73.19999504,18.8127455,794.8907017,26.90867057,208.0349796,16.03449249,96.60754207,44,0.67,0.507462687,0.789633315
Paterson,Australia,Australasia,145.2319359,-37.980263,778.8891165,14.52459783,379.7904551,36.16512108,96.41516082,19,0.2,0.4,0.820594419
Pathanthe.Aru,Sri Lanka,Indo-Malay,81.62641966,7.606848704,101.2471599,27.99793423,156.5669186,3.374859512,86.21771694,29,0.62,0.35483871,0.738847203
Patia,Colombia,Neotropic,-77.54286451,1.663396235,22332.53739,19.35570583,32.96948166,1.853896946,99.85911314,64,0.29,0.655172414,0.772072949
Pattani,Thailand,Indo-Malay,101.2415373,6.186264263,3923.590949,25.58683638,68.71748891,3.550777614,95.63032113,69,0.38,0.552631579,0.663729389
Peace,United States,Nearctic,-81.7994797,27.52350513,5870.964342,22.49620711,436.6338457,18.77185082,92.66205399,46,0.21,0.80952381,0.765612897
Pearl,United States,Nearctic,-89.7804037,31.9129605,21790.63225,17.827102,708.3293114,6.648777843,96.1090697,141,0.23,0.782608696,0.741332039
Peconic,United States,Nearctic,-72.78033479,40.90381175,251.1593684,10.94664287,861.5559684,13.10594273,98.87372002,14,0.32,0.34375,0.915929614
Peedee,United States,Nearctic,-79.92326733,34.85425814,46101.61621,15.93163451,752.6742849,20.22249651,96.96176757,104,0.22,0.409090909,0.80012119
Peipsi.Pskov,Russia,Palearctic,28.01896762,57.85505828,57912.29827,5.160825419,868.2943698,0.681216568,99.94132464,39,0.23,0.52173913,0.908406414
Pelorus,New Zealand,Australasia,173.5425897,-41.32059288,888.4317584,10.35933783,363.9976934,2.15051496,99.84299691,13,0.3,0.366666667,0.666369132
Penang.Ara,Malaysia,Indo-Malay,100.2719828,5.334913793,24.68457913,26.80744049,39.0181254,18.72156,97.04629292,12,0.26,0.653846154,0.83008104
Penang.Bahang,Malaysia,Indo-Malay,100.2199561,5.434429825,16.17007778,25.76435206,42.91516452,18.72155952,99.7384,8,0.27,0.703703704,0.59190526
Penang.Bayan.Lepas,Malaysia,Indo-Malay,100.2607143,5.298214286,11.91738481,26.88809558,39.54693549,18.72156,95.694,10,0.26,0.653846154,0.857291153
Penang.Burung,Malaysia,Indo-Malay,100.2041667,5.306547619,5.95861405,26.67152754,41.44189326,18.72156,NA,14,0.25,0.68,0.834383612
Penang.Masdij,Malaysia,Indo-Malay,100.2782801,5.400265957,40.00186849,26.21196812,40.14790409,18.72156,85.99489885,6,0.31,0.709677419,0.768271281
Penang.Nibung,Malaysia,Indo-Malay,100.3041667,5.359027778,10.21391673,27.11574088,40.16479492,18.72156,95.8,5,0.27,0.666666667,0.805185015
Penboscot,United States,Nearctic,-68.90531105,45.59695359,22117.64958,4.659899887,1074.113952,1.323927194,94.81122601,42,0.29,0.75862069,0.878169739
Penguin.creek,Australia,Australasia,146.0419231,-41.14291828,28.72519815,12.28246123,307.3253947,1.880470008,99.854,2,0.37,0.486486486,0.96419339
Pennar,India,Indo-Malay,78.32910586,14.45149887,54708.80602,27.31032885,285.8631961,4.359582484,90.89874331,81,0.53,0.358490566,0.760280099
Per.Aru,Sri Lanka,Indo-Malay,80.65267318,9.176123711,458.0668982,27.55348372,174.1393836,1.956746429,98.65482224,28,0.62,0.403225806,0.73045835
Perak,Malaysia,Indo-Malay,101.1973474,4.874817263,14857.18695,24.93733518,50.00537909,6.117245257,96.93232276,174,0.24,0.75,0.793011053
Periyar,India,Indo-Malay,76.95313759,9.940445127,4548.764178,22.77191186,117.0505246,12.5411166,90.39827393,62,0.41,0.902439024,0.764625078
Perlis,Malaysia,Indo-Malay,100.2525584,6.534493338,716.6893991,27.13556478,60.68384367,7.886576176,95.05226132,26,0.34,0.735294118,0.835695875
Petchora,Russia,Palearctic,56.41446054,65.51234366,316659.0998,-3.093533505,1165.874638,0.174355727,99.98986718,32,0.61,0.885245902,0.850584873
Petit.Pabos,Canada,Nearctic,-64.79763791,48.49637756,249.3229939,2.226941289,1032.761296,0.546743557,100,10,0.53,0.58490566,0.759553385
Petitcodiac,Canada,Nearctic,-64.96169756,45.95090315,1993.175772,5.220005747,980.2198123,2.032655567,99.80798609,21,0.25,0.72,0.791484366
Phattalung,Thailand,Indo-Malay,100.039544,7.510642566,3143.656338,26.819729,82.20978863,3.499116361,99.18748974,26,0.35,0.685714286,0.661199207
Phetchaburi,Thailand,Indo-Malay,99.5940115,13.05100366,5428.830425,26.28542819,120.3455686,57.683981,94.77424881,16,0.56,0.696428571,0.700383603
Phong.Nha,Vietnam,Indo-Malay,106.2265913,17.54017065,1830.213221,23.25479993,329.7508575,0.943940714,98.9931019,51,0.31,0.709677419,0.662918197
Piako,New Zealand,Australasia,175.5670488,-37.59537454,1365.345226,13.90418333,363.2780035,5.506458044,99.77792778,11,0.33,0.545454545,0.778035067
Piave,Italy,Palearctic,12.19294078,46.24421149,4246.182386,6.836566477,686.5863758,23.00153685,92.10848483,22,0.32,0.875,0.882168854
Picaro,Spain,Palearctic,-5.455524358,36.11304185,13.22330725,17.77818624,425.1175519,NA,97.98953028,5,0.52,0.307692308,0.505879009
Pichin.Lora,Afghanistan,Palearctic,66.00893206,29.98011283,37529.18411,19.85665525,870.7511364,0.508785821,99.360865,6,0.79,0.101265823,0.784190165
Pieman,Australia,Australasia,145.4939001,-41.66334863,3889.343016,9.486669422,300.07899,0.788412541,94.8889827,9,0.31,0.774193548,0.714431606
Pilote,Martinique,Neotropic,-60.89652778,14.50729167,39.75541537,25.89826397,87.99109952,NA,99.93924081,7,0.56,0.339285714,0.562887902
Pinios.Pel,Greece,Palearctic,21.56347908,37.87907495,888.4315528,14.79691464,615.9667903,3.92525804,85.68299441,9,0.37,0.432432432,0.892460641
Pinios.The,Greece,Palearctic,22.05568548,39.56723259,9309.522124,13.69418972,740.186,7.941793442,96.82597407,28,0.26,0.615384615,0.789346523
Pipers,Australia,Australasia,147.1602033,-41.17620913,456.432108,11.81204232,328.163267,2.038211495,99.91791643,4,0.39,0.487179487,0.735873749
Piraque,Brazil,Neotropic,-43.56316674,-22.94412566,102.748012,23.01398367,213.165784,102.8434181,97.13391644,8,0.31,0.64516129,0.77345565
Piraque.Mirim,Brazil,Neotropic,-40.32118766,-19.85221207,389.3011775,23.19458426,197.3638318,3.182930768,99.72725603,4,0.39,0.435897436,0.675288465
