Basin.Name,Native.Exotic.Status,Equilibrium,Opportunistic,Periodic,Country,Ecoregion,Median.Longitude,Median.Latitude,RBA,MAT,TS,GDP,CSI,NSR,PRD,SRD
Lake.Macquarie,Non-native,0.413734462,0.586265538,0,Australia,Australasia,151.5364822,-33.06802648,865.7001508,17.58251642,387.3362096,57.27123356,94.78670375,22,0.45,0.177777778
Lake.Magadi.1,Native,0.719490634,0.274445191,0.006064175,Tanzania,Afrotropic,35.59836924,-3.147433637,583.7167996,15.41369398,139.4008273,0.264997691,99.99430006,1,0.41,0.682926829
Lake.Magadi.2,Native,0.468661529,0.247417844,0.283920627,Kenya,Afrotropic,36.42124344,-1.539192781,7925.407902,20.94846361,126.2688297,10.24014688,99.87143033,5,0.48,0.229166667
Lake.Malombe,Native,0.462794817,0.23734294,0.299862243,Malawi,Afrotropic,35.29541673,-14.60659849,2025.21975,22.73187064,241.4192393,0.625055537,98.93890088,50,0.26,0.538461538
Lake.Manyara,Native,0.336084606,0.4326978,0.231217594,Tanzania,Afrotropic,36.07284601,-4.102928562,18263.93554,20.81575528,161.3048563,0.299332589,99.32777669,11,0.49,0.428571429
Lake.Moore,Native,0.17386181,0.435811556,0.390326634,Australia,Australasia,116.9244698,-29.48939476,57663.88742,19.80486035,590.119772,0.876231626,99.76225975,6,0.73,0.068493151
Lake.Moore,Non-native,0.525899607,0.474100393,0,Australia,Australasia,116.9244698,-29.48939476,57663.88742,19.80486035,590.119772,0.876231626,99.76225975,6,0.73,0.068493151
Lake.Omeo,Native,0.208066463,0.287952138,0.503981398,Australia,Australasia,147.6915095,-36.97943642,70.20063703,11.50679167,495.6863013,0.658761784,99.85319743,3,0.56,0.232142857
Lake.Piso,Native,0.087687057,0.45236,0.459952942,Liberia,Afrotropic,-11.15780834,6.796608077,886.3645777,25.75507017,102.6879744,0.088894613,99.90507904,14,0.49,0.93877551
Lake.Preston,Native,0.116399131,0.646137687,0.237463182,Australia,Australasia,115.7149374,-33.01885418,212.929543,17.52894291,395.0932826,7.29480958,99.89117384,2,0.45,0.6
Lake.Preston,Non-native,0.638064753,0.361935247,0,Australia,Australasia,115.7149374,-33.01885418,212.929543,17.52894291,395.0932826,7.29480958,99.89117384,2,0.45,0.6
Lake.Rukwa,Native,0.183838881,0.446908189,0.369252929,Tanzania,Afrotropic,32.43746928,-7.785040091,75757.93829,21.89912921,133.9508511,0.200176701,99.99023144,64,0.34,0.911764706
Lake.Saint.Lucia,Native,0.102114408,0.406276912,0.49160868,South Africa,Afrotropic,32.04723339,-27.82888185,9406.459285,20.67882876,269.4350795,0.851828128,94.33493775,87,0.49,0.163265306
Lake.Saint.Lucia,Non-native,0.398101026,0,0.601898974,South Africa,Afrotropic,32.04723339,-27.82888185,9406.459285,20.67882876,269.4350795,0.851828128,94.33493775,87,0.49,0.163265306
Lake.Torrens,Native,0.040835532,0.586543001,0.372621467,Australia,Australasia,137.9935492,-31.24443082,32949.53809,19.04846691,588.4560316,0.041249355,99.67319892,3,0.83,0.048192771
Lake.Torrens,Non-native,0.413734462,0.586265538,0,Australia,Australasia,137.9935492,-31.24443082,32949.53809,19.04846691,588.4560316,0.041249355,99.67319892,3,0.83,0.048192771
Lake.Tyrrell,Native,0.038341413,0.506537868,0.455120719,Australia,Australasia,143.0072383,-35.74110785,2709.517884,16.0876638,515.2621071,0.422981016,99.82404679,3,0.77,0.051948052
Lake.Tyrrell,Non-native,0.262360659,0.335008011,0.40263133,Australia,Australasia,143.0072383,-35.74110785,2709.517884,16.0876638,515.2621071,0.422981016,99.82404679,3,0.77,0.051948052
Lake.Wallace,Native,0.07407806,0.271768344,0.654153596,Australia,Australasia,141.342879,-37.05376179,74.38312412,13.98023702,416.1748386,0.399028257,99.90380653,2,0.78,0.076923077
Lake.Wallace,Non-native,0.110986855,0.083750484,0.805262661,Australia,Australasia,141.342879,-37.05376179,74.38312412,13.98023702,416.1748386,0.399028257,99.90380653,2,0.78,0.076923077
Lakekamu,Native,0.113801588,0.363668575,0.522529837,Papua New Guinea,Australasia,146.3500777,-7.651584115,9419.842616,21.60329256,65.78960102,0.259853009,99.99183503,23,0.31,0.193548387
Lakekamu,Non-native,0.758129529,0.009934655,0.231935816,Papua New Guinea,Australasia,146.3500777,-7.651584115,9419.842616,21.60329256,65.78960102,0.259853009,99.99183503,23,0.31,0.193548387
Laloki,Native,0.090245687,0.352150654,0.557603659,Papua New Guinea,Australasia,147.3701392,-9.087638712,5349.746192,22.12365,72.36036913,1.244106367,99.0528263,49,0.34,0.617647059
Laloki,Non-native,0.353742828,0.340147675,0.306109497,Papua New Guinea,Australasia,147.3701392,-9.087638712,5349.746192,22.12365,72.36036913,1.244106367,99.0528263,49,0.34,0.617647059
Lamas.Cayi,Native,0.09885359,0.239375514,0.661770897,Turkey,Palearctic,34.03579438,36.75903806,841.2249514,10.49713627,765.4970762,5.4772349,99.49497506,28,0.51,0.411764706
Lamas.Cayi,Non-native,0.319032376,0.225074707,0.455892916,Turkey,Palearctic,34.03579438,36.75903806,841.2249514,10.49713627,765.4970762,5.4772349,99.49497506,28,0.51,0.411764706
Lambeau,Native,0.121337708,0.478185861,0.400476431,Trinidad and Tobago,Neotropic,-60.75138889,11.19027778,5.033810115,26.54652754,60.8490626,0.751988113,NA,7,0.39,0.58974359
Lambeau,Non-native,0.758129529,0.009934655,0.231935816,Trinidad and Tobago,Neotropic,-60.75138889,11.19027778,5.033810115,26.54652754,60.8490626,0.751988113,NA,7,0.39,0.58974359
Lancetilla,Native,0.34047334,0.345038035,0.314488625,Honduras,Neotropic,-87.58071906,15.72903031,404.9131169,26.22086713,155.627141,3.057674229,99.94448125,30,0.35,0.685714286
Lang.Lang,Native,0.084749493,0.372962397,0.54228811,Australia,Australasia,145.7082733,-38.27692049,554.9209189,13.93350696,372.1770418,14.27349281,99.6485837,11,0.26,0.5
Langvlei,Native,0.14978312,0.410449,0.43976788,South Africa,Afrotropic,18.57433439,-32.28181323,777.4126488,18.10026191,394.6212043,0.746594608,99.79986713,3,0.58,0.24137931
Lanyang,Native,0.147392955,0.345003644,0.507603402,Taiwan,Indo-Malay,121.5971778,24.61347786,1168.203165,18.49488765,427.0392579,46.81911087,99.34786342,28,0.29,0.689655172
Las.Pocitas,Native,0.077367746,0.39653194,0.526100313,Mexico,Nearctic,-110.9818288,24.60613176,2833.421697,22.15558025,426.9958132,1.021697164,99.85818848,8,0.95,0.021052632
Las.Pocitas,Non-native,0.556146093,0.44209528,0.001758627,Mexico,Nearctic,-110.9818288,24.60613176,2833.421697,22.15558025,426.9958132,1.021697164,99.85818848,8,0.95,0.021052632
Laut,Native,0.070052384,0.378158625,0.551788991,Indonesia,Indo-Malay,107.973067,4.698847472,16.72645388,27.03201736,74.36409077,0.003867737,NA,2,0.48,0.3125
Lavaca,Native,0.171291971,0.28973363,0.538974399,United States,Nearctic,-96.79412854,29.32463933,5865.606497,20.42260803,650.4323987,4.099348068,98.44485299,54,0.18,0.444444444
Lavaca,Non-native,0.232792771,0.239889509,0.52731772,United States,Nearctic,-96.79412854,29.32463933,5865.606497,20.42260803,650.4323987,4.099348068,98.44485299,54,0.18,0.444444444
Lawley,Native,0.04769228,0.381630574,0.570677146,Australia,Australasia,126.0007856,-14.77410059,633.6887148,26.84401888,266.2695176,0.018613462,100,16,0.64,0.40625
Laxa.Leirarsveit,Native,0.288833184,0,0.711166816,Iceland,Palearctic,-21.64328531,64.44752856,187.1266436,2.533250491,454.6952553,4.361910522,99.95191772,3,0.23,0.47826087
Laxao,Native,0.296752398,0.100724208,0.602523393,Iceland,Palearctic,-17.28764976,65.29665441,6272.232769,0.59312244,472.0722828,0.029724369,99.98849859,4,0.36,0.722222222
Lay,Native,0.11721341,0.184788138,0.697998452,France,Palearctic,-1.174022394,46.61817852,2086.304368,12.02707089,520.2515402,12.56230617,97.87637834,18,0.22,0.681818182
Lay,Non-native,0.225310067,0.15633159,0.618358343,France,Palearctic,-1.174022394,46.61817852,2086.304368,12.02707089,520.2515402,12.56230617,97.87637834,18,0.22,0.681818182
Lean,Native,0.369591584,0.329804224,0.300604192,Honduras,Neotropic,-87.40450266,15.60575053,1007.824365,25.10082307,154.4204461,3.05767417,99.94077359,21,0.38,0.631578947
Lebna,Native,0.154821136,0.414303104,0.43087576,Tunisia,Palearctic,10.86076908,36.79860244,231.9329393,18.40432741,556.365292,11.73043013,77.80850327,2,0.45,0.333333333
Leca,Native,0.067415408,0.202725321,0.72985927,Portugal,Palearctic,-8.55789395,41.24541238,189.4903017,14.23831923,391.9635777,44.71483231,98.51804628,7,0.31,0.516129032
Leca,Non-native,0.142628655,0.131930837,0.725440508,Portugal,Palearctic,-8.55789395,41.24541238,189.4903017,14.23831923,391.9635777,44.71483231,98.51804628,7,0.31,0.516129032
Leguer,Native,0.128015338,0.172527463,0.699457199,France,Palearctic,-3.43390421,48.5688702,488.8139307,10.7587383,399.1306663,7.792510629,94.85090564,10,0.28,0.678571429
Leguer,Non-native,0.357843123,0.159423466,0.482733411,France,Palearctic,-3.43390421,48.5688702,488.8139307,10.7587383,399.1306663,7.792510629,94.85090564,10,0.28,0.678571429
Leisi,Native,0.172930476,0.154992777,0.672076747,Estonia,Palearctic,22.65317055,58.52019086,46.93002228,6.507098741,741.1525359,0.354752928,99.88478751,6,0.32,0.21875
Lekki.Lagoon,Native,0.191464189,0.471014279,0.337521532,Nigeria,Afrotropic,4.229554318,6.490226123,2386.879456,26.71584526,118.8789327,5.110184908,99.51920337,47,0.4,0.825
Lembang,Native,0.07492392,0.338233233,0.586842848,Indonesia,Indo-Malay,97.37532226,3.433084755,2879.264583,19.47446883,38.43729674,0.913206354,99.99538044,38,0.36,0.527777778
Lemme,Native,0.131208211,0.207995373,0.660796416,Estonia,Palearctic,24.46160232,57.93590574,56.37631472,5.562465227,815.7469355,4.383581638,99.97474218,6,0.29,0.275862069
Lempa,Native,0.339883492,0.364748494,0.295368013,El Salvador,Neotropic,-88.91280242,14.07359558,17999.97094,22.58496815,99.50877671,6.629618883,97.9089902,32,0.53,0.905660377
Lempa,Non-native,0.527384514,0.112613671,0.360001815,El Salvador,Neotropic,-88.91280242,14.07359558,17999.97094,22.58496815,99.50877671,6.629618883,97.9089902,32,0.53,0.905660377
Lena,Native,0.160787491,0.131039996,0.708172513,Russia,Palearctic,122.0863904,61.33513809,2462946.724,-9.440940774,1867.432962,0.058513032,99.81137703,46,0.73,0.849315068
Lengguru,Native,0.2088229,0.370066137,0.421110963,Indonesia,Australasia,134.1377583,-3.419613327,1509.307075,24.60262922,63.44402552,0.03607864,99.9979454,9,0.42,0.214285714
Lerma.de.Santiago,Native,0.196393484,0.400748672,0.402857844,Mexico,Neotropic,-102.5879909,21.32757852,122345.1043,17.98795167,272.0279148,20.07775736,90.25064873,92,0.4,0.8
Lerma.de.Santiago,Non-native,0.384097123,0.21130679,0.404596087,Mexico,Neotropic,-102.5879909,21.32757852,122345.1043,17.98795167,272.0279148,20.07775736,90.25064873,92,0.4,0.8
Leven,Native,0.125162305,0.156325109,0.718512586,United Kingdom,Palearctic,-4.529013459,56.10635617,783.9739532,7.54973209,393.6598053,5.929692626,93.64851623,12,0.26,0.576923077
Leven,Non-native,0.098227855,0.195730165,0.706041981,United Kingdom,Palearctic,-4.529013459,56.10635617,783.9739532,7.54973209,393.6598053,5.929692626,93.64851623,12,0.26,0.576923077
Leviathan.creek,Native,0.018677268,0.621568595,0.359754137,Australia,Australasia,130.6678806,-12.77175397,259.6580773,27.18858023,173.4871422,3.08896172,99.95883964,4,0.64,0.4375
Leyre,Native,0.052341214,0.153458333,0.794200453,France,Palearctic,-0.726431275,44.38260601,2177.148381,12.55083594,521.3588728,26.83696508,99.78374315,13,0.26,0.5
Leyre,Non-native,0.260609301,0.135899464,0.603491235,France,Palearctic,-0.726431275,44.38260601,2177.148381,12.55083594,521.3588728,26.83696508,99.78374315,13,0.26,0.5
Lez,Native,0.106869681,0.18171976,0.711410559,France,Palearctic,3.789425458,43.65391029,597.5998064,14.21087794,597.8526914,19.27835298,98.82866084,21,0.39,0.307692308
Lez,Non-native,0.152172358,0.140485902,0.70734174,France,Palearctic,3.789425458,43.65391029,597.5998064,14.21087794,597.8526914,19.27835298,98.82866084,21,0.39,0.307692308
Lianjiang,Native,0.120167794,0.36241813,0.517414076,China,Indo-Malay,110.1670718,21.83768409,3338.362421,22.45331905,540.5061592,10.89528632,92.39300999,33,0.34,0.794117647
Lianjiang,Non-native,0.102837449,0.20084102,0.69632153,China,Indo-Malay,110.1670718,21.83768409,3338.362421,22.45331905,540.5061592,10.89528632,92.39300999,33,0.34,0.794117647
Liao.He,Native,0.106990411,0.333725371,0.559284219,China,Palearctic,121.0306452,43.17623841,191509.696,6.095653194,1318.211324,2.604903966,94.94902804,128,0.46,0.760869565
Liao.He,Non-native,0.303243549,0.112526039,0.584230412,China,Palearctic,121.0306452,43.17623841,191509.696,6.095653194,1318.211324,2.604903966,94.94902804,128,0.46,0.760869565
Lima,Native,0.08037145,0.206549439,0.713079111,Spain,Palearctic,-8.117724527,41.92818082,2472.855302,11.98566921,483.899893,28.26627159,92.49324928,15,0.3,0.7
Lima,Non-native,0.168990359,0.078987555,0.752022086,Spain,Palearctic,-8.117724527,41.92818082,2472.855302,11.98566921,483.899893,28.26627159,92.49324928,15,0.3,0.7
Limbe.River,Native,0.115112653,0.517230688,0.367656658,Cameroon,Afrotropic,9.167282266,4.058828002,323.1641504,22.31384299,97.47752376,2.356786758,99.95237781,12,0.46,0.804347826
Limmen.Bight,Native,0.18474427,0.306529836,0.508725894,Australia,Australasia,135.1786654,-15.99043151,15660.99107,27.0258311,359.5746829,0.011096426,99.98811156,25,0.74,0.175675676
Limpopo,Native,0.170529144,0.364928941,0.464541916,South Africa,Afrotropic,29.50411821,-23.3194277,412559.3778,20.98239585,377.207255,2.982432425,92.99962222,97,0.57,0.385964912
Limpopo,Non-native,0.310907227,0.097640909,0.591451864,South Africa,Afrotropic,29.50411821,-23.3194277,412559.3778,20.98239585,377.207255,2.982432425,92.99962222,97,0.57,0.385964912
Lingshui.He,Native,0.106356752,0.365695712,0.527947536,China,Indo-Malay,109.866413,18.65011431,1120.537873,24.12919376,310.379743,2.052700877,96.92476442,39,0.44,0.75
Lingshui.He,Non-native,0.354962194,0.115021017,0.530016789,China,Indo-Malay,109.866413,18.65011431,1120.537873,24.12919376,310.379743,2.052700877,96.92476442,39,0.44,0.75
Lis,Native,0.06815093,0.23506013,0.69678894,Portugal,Palearctic,-8.802972875,39.75595949,837.4189746,15.26293513,404.5111803,13.15016985,99.37163342,10,0.39,0.487179487
Lis,Non-native,0.163614286,0.22964176,0.606743955,Portugal,Palearctic,-8.802972875,39.75595949,837.4189746,15.26293513,404.5111803,13.15016985,99.37163342,10,0.39,0.487179487
Liscia,Native,0.028973586,0.161185077,0.809841337,Italy,Palearctic,9.223013546,41.00608571,563.0418576,14.81798018,560.4371775,3.294321954,85.02088468,3,0.69,0.130434783
Liscia,Non-native,0.193945677,0.085282284,0.720772039,Italy,Palearctic,9.223013546,41.00608571,563.0418576,14.81798018,560.4371775,3.294321954,85.02088468,3,0.69,0.130434783
Lislis,Native,0.403350577,0.32416433,0.272485093,Honduras,Neotropic,-86.50493021,15.67241235,385.1770972,25.51761246,153.1951097,1.185852155,99.94569604,18,0.31,0.580645161
Littabella.creek,Native,0,0.653104212,0.346895788,Australia,Australasia,152.0491147,-24.65880836,329.9546779,21.39723535,362.4790322,1.4701657,99.67189776,4,0.66,0.075757576
Little,Native,0.050528134,0.535961389,0.413510477,Australia,Australasia,144.391832,-37.84869808,491.4479865,14.09935185,395.1470204,32.63543606,99.56899004,3,0.54,0.148148148
Little.Forester,Native,0.098856446,0.339804167,0.561339387,Australia,Australasia,147.3247512,-41.15029648,345.7323768,11.87386505,326.9568399,1.979092062,99.93058257,8,0.41,0.512195122
Little.Forester,Non-native,0.28782068,0,0.71217932,Australia,Australasia,147.3247512,-41.15029648,345.7323768,11.87386505,326.9568399,1.979092062,99.93058257,8,0.41,0.512195122
Little.Henty,Native,0.048159349,0.373823494,0.578017157,Australia,Australasia,145.346187,-41.90711009,329.8308319,10.81973471,282.1209962,0.777346611,99.96088219,4,0.36,0.722222222
Little.Henty,Non-native,0.28782068,0,0.71217932,Australia,Australasia,145.346187,-41.90711009,329.8308319,10.81973471,282.1209962,0.777346611,99.96088219,4,0.36,0.722222222
Little.Manatee,Native,0.22879145,0.364502847,0.406705703,United States,Nearctic,-82.26070398,27.66836256,558.9598887,22.48262564,451.270316,65.69530678,95.21347492,42,0.23,0.739130435
Little.Manatee,Non-native,0.408262239,0.125834017,0.465903744,United States,Nearctic,-82.26070398,27.66836256,558.9598887,22.48262564,451.270316,65.69530678,95.21347492,42,0.23,0.739130435
Little.Musselroe,Native,0.03031688,0.444486371,0.525196749,Australia,Australasia,148.037698,-40.82027219,97.86572016,13.29913189,321.0135854,0.037147015,99.9041,5,0.3,0.333333333
Little.Para,Native,0.073332959,0.477161747,0.449505294,Australia,Australasia,138.6965541,-34.77195208,199.4836127,15.95926248,434.4446083,21.08714485,66.47528474,5,0.44,0.204545455
Little.Swanport,Native,0.016177373,0.29698777,0.686834857,Australia,Australasia,147.7248499,-42.35571833,738.3673528,10.76651824,333.0534464,4.113580942,99.92712129,9,0.87,0.045977011
Little.Swanport,Non-native,0.132935845,0.043738491,0.823325664,Australia,Australasia,147.7248499,-42.35571833,738.3673528,10.76651824,333.0534464,4.113580942,99.92712129,9,0.87,0.045977011
Liugu.He,Native,0.127725342,0.357754333,0.514520325,China,Palearctic,120.0607105,40.6185139,3128.489702,8.72517448,1154.087434,4.553668797,94.29029494,21,0.6,0.333333333
Liugu.He,Non-native,0.020934599,0.035416107,0.943649294,China,Palearctic,120.0607105,40.6185139,3128.489702,8.72517448,1154.087434,4.553668797,94.29029494,21,0.6,0.333333333
Liverpool,Native,0.118454078,0.381244814,0.500301108,Australia,Australasia,133.8932581,-12.7734821,8448.073693,26.66709103,223.549318,0.029976013,99.99666158,46,0.59,0.491525424
Liverpool.creek,Native,0.075081747,0.560634776,0.364283477,Australia,Australasia,145.9340851,-17.74001975,332.4545153,22.66508863,282.1964033,1.354247227,99.95945132,3,0.37,0.621621622
Liwu,Native,0.116976252,0.308454192,0.574569556,Taiwan,Indo-Malay,121.4745397,24.20515562,623.864387,13.46470557,377.7761304,46.81911087,99.90622185,6,0.25,0.48
Ljungan,Native,0.168191364,0.136636548,0.695172089,Sweden,Palearctic,15.14798049,62.6468965,12810.12296,1.934438056,821.9123155,0.807040095,96.00109089,18,0.27,0.666666667
Ljungan,Non-native,0.340477413,0,0.659522587,Sweden,Palearctic,15.14798049,62.6468965,12810.12296,1.934438056,821.9123155,0.807040095,96.00109089,18,0.27,0.666666667
Ljusnan,Native,0.160554066,0.159296673,0.680149261,Sweden,Palearctic,14.63678984,61.95520642,20136.95248,2.012704132,827.9957561,0.651994124,94.44811399,15,0.38,0.684210526
Ljusnan,Non-native,0.369289219,0,0.630710781,Sweden,Palearctic,14.63678984,61.95520642,20136.95248,2.012704132,827.9957561,0.651994124,94.44811399,15,0.38,0.684210526
Llobregat,Native,0.102970962,0.143742216,0.753286821,Spain,Palearctic,1.811983734,41.82018737,5007.644083,12.29742063,593.108071,47.25071526,94.76879902,9,0.3,0.3
Llobregat,Non-native,0.167641148,0.029404722,0.80295413,Spain,Palearctic,1.811983734,41.82018737,5007.644083,12.29742063,593.108071,47.25071526,94.76879902,9,0.3,0.3
Lobe,Native,0.165353971,0.488593475,0.346052554,Cameroon,Afrotropic,10.14438934,2.636634431,2295.74931,25.14189634,85.29368387,0.605638802,99.9244774,63,0.35,0.685714286
Lochaber.Swamp,Native,0.092476484,0.628521964,0.279001552,Australia,Australasia,140.3858007,-36.86267947,289.9942403,14.9793224,381.8602211,0.399945095,99.89523252,3,0.71,0.112676056
Lofa,Native,0.191259399,0.426837827,0.381902774,Liberia,Afrotropic,-10.19358277,7.632114262,10450.05641,25.23993348,83.75809061,0.194083497,99.92101887,76,0.55,0.927272727
Logan,Native,0.008282244,0.46752765,0.524190107,Australia,Australasia,152.9211797,-28.03118004,3835.576601,18.8354862,397.1188626,12.26639628,96.24723948,13,0.56,0.107142857
